1,1,54.4,221.1,58.5,112.4,0.94,1,-1,-1
1,2,197.6,238.3,14.1,39.1,0.88,1,-1,-1
1,3,330.6,240.4,18.5,38.1,0.85,1,-1,-1
1,4,169.5,247.5,9.0,23.6,0.83,1,-1,-1
1,5,500.0,246.9,13.3,28.5,0.83,1,-1,-1
1,6,467.5,238.1,5.4,12.2,0.82,1,-1,-1
1,7,290.4,241.8,11.5,35.3,0.80,1,-1,-1
1,8,281.6,246.1,10.1,28.6,0.79,1,-1,-1
1,9,481.0,239.1,5.3,9.9,0.78,1,-1,-1
1,10,265.3,239.5,5.9,12.5,0.78,1,-1,-1
1,11,239.3,250.5,7.6,20.6,0.72,1,-1,-1
2,1,51.6,223.6,59.1,114.6,0.93,1,-1,-1
2,2,197.1,239.1,14.2,38.1,0.88,1,-1,-1
2,3,331.7,240.8,19.0,38.1,0.87,1,-1,-1
2,4,169.2,247.9,8.8,23.2,0.83,1,-1,-1
2,5,501.2,247.9,14.6,26.8,0.83,1,-1,-1
2,6,466.7,238.3,5.4,11.9,0.83,1,-1,-1
2,7,291.0,242.4,11.5,34.9,0.81,1,-1,-1
2,8,283.0,246.0,9.8,29.1,0.72,1,-1,-1
2,9,482.2,239.1,5.5,10.2,0.78,1,-1,-1
2,10,266.2,239.7,6.3,12.1,0.74,1,-1,-1
2,11,240.2,251.0,7.1,20.0,0.71,1,-1,-1
2,12,186.7,245.5,6.9,17.2,0.77,1,-1,-1
2,13,147.8,245.0,5.9,15.7,0.75,1,-1,-1
2,14,235.8,245.5,7.5,22.6,0.64,1,-1,-1
3,1,47.2,221.8,53.3,116.8,0.92,1,-1,-1
3,2,196.6,239.4,14.6,37.9,0.88,1,-1,-1
3,3,332.6,240.8,20.1,38.7,0.89,1,-1,-1
3,4,168.7,247.6,8.6,23.4,0.84,1,-1,-1
3,6,465.6,238.2,5.4,11.9,0.83,1,-1,-1
3,7,292.9,243.0,10.7,34.0,0.80,1,-1,-1
3,8,285.7,245.1,10.0,30.5,0.70,1,-1,-1
3,9,483.4,239.1,5.3,10.4,0.81,1,-1,-1
3,11,241.1,250.9,7.1,20.1,0.71,1,-1,-1
3,12,185.4,245.8,7.7,17.2,0.79,1,-1,-1
3,14,235.9,244.8,7.2,22.8,0.67,1,-1,-1
3,17,267.8,238.8,6.0,12.9,0.74,1,-1,-1
3,18,147.0,245.2,5.6,11.9,0.72,1,-1,-1
3,19,504.9,247.1,16.0,27.0,0.70,1,-1,-1
4,1,41.0,219.3,43.8,119.2,0.93,1,-1,-1
4,2,196.4,238.8,14.8,38.6,0.88,1,-1,-1
4,3,334.4,240.2,19.9,38.9,0.86,1,-1,-1
4,4,168.0,247.2,8.6,24.0,0.84,1,-1,-1
4,6,464.7,238.1,5.4,12.1,0.83,1,-1,-1
4,7,293.9,243.0,10.8,34.2,0.84,1,-1,-1
4,8,286.6,244.6,9.7,29.4,0.71,1,-1,-1
4,9,484.0,239.1,5.3,10.5,0.74,1,-1,-1
4,11,241.6,250.5,7.3,20.7,0.72,1,-1,-1
4,12,184.5,245.9,7.9,16.7,0.78,1,-1,-1
4,14,235.9,245.0,7.1,22.4,0.68,1,-1,-1
4,17,268.0,238.7,6.0,12.9,0.72,1,-1,-1
4,18,146.5,245.6,5.3,12.6,0.76,1,-1,-1
5,1,23.0,218.1,49.5,123.7,0.94,1,-1,-1
5,2,196.1,237.7,15.3,39.7,0.89,1,-1,-1
5,3,337.9,239.6,17.9,39.6,0.87,1,-1,-1
5,4,166.9,247.2,8.6,23.9,0.83,1,-1,-1
5,6,463.5,238.1,5.7,12.3,0.83,1,-1,-1
5,7,294.6,241.9,11.3,35.4,0.79,1,-1,-1
5,8,288.5,246.6,10.2,28.1,0.63,1,-1,-1
5,9,485.5,239.2,5.2,10.5,0.76,1,-1,-1
5,11,241.9,251.0,7.8,20.9,0.74,1,-1,-1
5,12,183.8,245.7,6.6,15.2,0.79,1,-1,-1
5,14,235.4,245.5,7.4,22.6,0.73,1,-1,-1
5,17,268.0,238.8,6.7,13.0,0.51,1,-1,-1
5,18,145.8,246.4,4.9,11.1,0.73,1,-1,-1
5,22,515.9,246.4,9.3,27.3,0.80,1,-1,-1
5,23,226.1,245.7,6.2,24.2,0.59,1,-1,-1
6,1,7.7,221.7,60.3,125.2,0.94,1,-1,-1
6,2,195.7,237.5,14.7,39.6,0.87,1,-1,-1
6,3,339.2,240.0,18.8,39.3,0.86,1,-1,-1
6,4,165.8,247.5,9.1,24.2,0.84,1,-1,-1
6,6,462.0,238.5,6.1,12.6,0.79,1,-1,-1
6,7,297.5,241.8,12.8,35.3,0.82,1,-1,-1
6,8,289.0,244.8,12.7,30.8,0.76,1,-1,-1
6,9,486.9,239.6,5.2,9.6,0.79,1,-1,-1
6,11,242.7,249.7,7.8,22.3,0.70,1,-1,-1
6,12,182.4,245.1,5.8,15.8,0.75,1,-1,-1
6,14,233.9,246.8,8.4,22.4,0.73,1,-1,-1
6,17,269.8,239.4,6.2,12.4,0.57,1,-1,-1
6,23,226.6,245.7,7.1,24.8,0.74,1,-1,-1
6,24,518.5,247.3,9.8,23.4,0.76,1,-1,-1
7,1,0.4,222.9,56.1,126.3,0.95,1,-1,-1
7,2,194.8,237.8,14.2,39.5,0.85,1,-1,-1
7,3,342.1,240.0,20.0,39.8,0.87,1,-1,-1
7,4,164.8,247.3,9.2,24.4,0.85,1,-1,-1
7,6,460.0,238.0,6.7,12.6,0.60,1,-1,-1
7,7,297.2,241.7,14.3,35.5,0.83,1,-1,-1
7,8,292.2,245.8,10.4,29.1,0.70,1,-1,-1
7,9,488.6,239.9,5.1,9.6,0.81,1,-1,-1
7,11,242.9,248.4,8.2,24.2,0.71,1,-1,-1
7,12,180.8,245.9,6.1,15.2,0.67,1,-1,-1
7,14,233.4,246.5,8.2,22.8,0.71,1,-1,-1
7,17,271.2,239.9,5.1,11.8,0.75,1,-1,-1
7,23,226.3,245.9,7.3,25.0,0.78,1,-1,-1
7,29,443.6,238.2,4.4,12.3,0.82,1,-1,-1
8,1,0.0,219.3,39.8,129.6,0.92,1,-1,-1
8,2,193.9,237.4,14.0,40.0,0.86,1,-1,-1
8,3,345.7,239.4,18.7,40.4,0.86,1,-1,-1
8,4,164.3,246.9,8.7,24.6,0.84,1,-1,-1
8,6,459.9,237.7,5.4,12.4,0.78,1,-1,-1
8,7,300.3,240.3,12.8,37.0,0.83,1,-1,-1
8,8,296.0,245.3,8.9,31.1,0.63,1,-1,-1
8,9,489.9,239.8,5.4,9.4,0.78,1,-1,-1
8,11,243.1,248.0,7.4,24.6,0.72,1,-1,-1
8,12,179.6,245.5,5.9,14.8,0.79,1,-1,-1
8,14,233.1,246.4,7.7,22.4,0.68,1,-1,-1
8,17,272.4,239.9,5.6,12.4,0.78,1,-1,-1
8,23,226.3,245.6,7.2,25.1,0.77,1,-1,-1
8,32,443.9,237.9,5.6,13.6,0.81,1,-1,-1
8,33,527.8,246.2,7.7,14.6,0.73,1,-1,-1
9,1,0.0,218.7,31.4,130.3,0.90,1,-1,-1
9,2,193.3,236.6,14.2,40.9,0.86,1,-1,-1
9,3,346.7,238.9,19.1,41.0,0.86,1,-1,-1
9,4,163.8,246.9,8.9,24.9,0.79,1,-1,-1
9,6,458.8,238.1,5.2,12.2,0.84,1,-1,-1
9,7,300.9,239.8,13.2,37.7,0.83,1,-1,-1
9,8,297.0,246.7,7.0,28.3,0.42,1,-1,-1
9,9,490.7,240.0,5.1,9.3,0.81,1,-1,-1
9,11,243.3,247.4,7.3,25.3,0.72,1,-1,-1
9,12,178.1,245.5,6.0,14.8,0.83,1,-1,-1
9,14,233.1,246.4,7.5,22.4,0.66,1,-1,-1
9,17,273.2,239.8,5.7,11.7,0.79,1,-1,-1
9,23,226.2,245.2,7.6,25.9,0.80,1,-1,-1
9,35,444.9,238.2,7.1,12.7,0.55,1,-1,-1
10,1,0.0,221.3,31.0,127.8,0.90,1,-1,-1
10,2,192.6,236.2,15.2,41.5,0.86,1,-1,-1
10,3,346.9,239.2,20.4,41.1,0.86,1,-1,-1
10,4,163.3,247.1,9.3,24.8,0.75,1,-1,-1
10,6,457.9,238.2,5.3,12.1,0.84,1,-1,-1
10,7,302.7,240.7,12.6,37.2,0.78,1,-1,-1
10,8,298.3,244.5,11.5,30.7,0.65,1,-1,-1
10,9,491.9,240.2,4.5,9.0,0.78,1,-1,-1
10,11,243.4,246.7,6.9,26.2,0.74,1,-1,-1
10,12,177.2,246.0,6.0,14.3,0.85,1,-1,-1
10,14,233.0,246.6,7.4,22.7,0.55,1,-1,-1
10,17,273.9,239.4,5.7,12.2,0.79,1,-1,-1
10,23,226.2,245.7,7.9,25.5,0.79,1,-1,-1
10,35,445.4,238.4,6.7,13.1,0.80,1,-1,-1
11,2,191.6,237.1,16.0,41.0,0.86,1,-1,-1
11,3,348.7,239.5,18.1,41.1,0.86,1,-1,-1
11,4,163.0,247.4,8.9,24.6,0.79,1,-1,-1
11,6,456.4,238.6,6.1,12.4,0.81,1,-1,-1
11,7,304.2,241.9,12.9,35.8,0.79,1,-1,-1
11,8,299.8,245.0,10.0,30.9,0.37,1,-1,-1
11,9,492.0,239.4,6.0,9.7,0.51,1,-1,-1
11,11,243.8,247.6,7.0,25.2,0.74,1,-1,-1
11,12,175.9,246.3,6.1,13.9,0.86,1,-1,-1
11,14,232.7,247.0,6.3,22.2,0.42,1,-1,-1
11,17,274.8,239.8,6.0,10.9,0.76,1,-1,-1
11,23,226.1,246.1,8.0,26.7,0.78,1,-1,-1
11,35,447.5,238.6,6.0,11.7,0.82,1,-1,-1
11,41,0.1,213.3,25.4,136.5,0.82,1,-1,-1
12,2,190.8,237.2,15.8,41.0,0.85,1,-1,-1
12,3,352.6,238.4,15.2,42.6,0.86,1,-1,-1
12,4,162.2,246.6,8.8,25.4,0.81,1,-1,-1
12,6,455.4,238.3,5.5,12.0,0.80,1,-1,-1
12,7,305.5,240.4,13.8,37.7,0.76,1,-1,-1
12,8,303.6,241.8,12.6,32.9,0.23,1,-1,-1
12,9,494.4,239.6,5.6,9.2,0.63,1,-1,-1
12,11,245.1,248.8,7.4,23.6,0.58,1,-1,-1
12,12,174.6,246.2,6.0,13.8,0.84,1,-1,-1
12,14,231.3,245.8,6.4,24.4,0.57,1,-1,-1
12,17,276.0,240.2,6.0,12.2,0.69,1,-1,-1
12,23,225.4,246.2,7.4,27.0,0.73,1,-1,-1
12,35,449.2,238.3,5.5,12.2,0.81,1,-1,-1
12,47,253.0,250.1,7.1,21.5,0.55,1,-1,-1
13,2,190.2,236.2,15.4,42.3,0.87,1,-1,-1
13,3,356.5,237.8,11.3,43.3,0.86,1,-1,-1
13,4,162.0,246.5,8.2,25.2,0.79,1,-1,-1
13,6,454.4,238.3,5.6,12.1,0.73,1,-1,-1
13,7,305.9,240.3,15.3,38.1,0.83,1,-1,-1
13,9,495.8,239.7,5.1,9.0,0.80,1,-1,-1
13,11,244.2,248.4,8.1,24.2,0.70,1,-1,-1
13,12,173.2,246.1,6.8,13.4,0.66,1,-1,-1
13,17,277.0,239.2,6.2,12.8,0.69,1,-1,-1
13,23,225.5,245.8,7.2,27.6,0.75,1,-1,-1
13,35,450.2,238.3,6.4,12.4,0.71,1,-1,-1
13,47,252.8,249.9,8.3,22.5,0.81,1,-1,-1
13,48,542.6,246.5,8.6,18.7,0.71,1,-1,-1
14,2,189.2,235.2,15.4,42.7,0.89,1,-1,-1
14,3,357.7,238.1,9.8,42.6,0.84,1,-1,-1
14,4,160.8,246.4,8.6,25.1,0.82,1,-1,-1
14,7,307.4,240.1,15.7,38.1,0.86,1,-1,-1
14,9,496.5,239.6,4.9,9.6,0.82,1,-1,-1
14,11,244.2,247.2,8.4,25.1,0.81,1,-1,-1
14,12,172.0,245.3,6.4,13.5,0.74,1,-1,-1
14,14,229.7,245.6,6.7,25.2,0.56,1,-1,-1
14,17,278.3,239.5,5.7,12.7,0.68,1,-1,-1
14,23,225.1,244.0,7.4,28.9,0.72,1,-1,-1
14,35,451.2,236.8,7.4,14.1,0.80,1,-1,-1
14,47,253.1,249.4,8.8,22.7,0.80,1,-1,-1
15,2,188.4,235.6,14.8,43.2,0.88,1,-1,-1
15,3,360.4,244.6,7.2,36.3,0.80,1,-1,-1
15,4,160.6,247.0,8.5,24.9,0.81,1,-1,-1
