1,1,370.0,216.7,35.3,68.2,0.90,1,-1,-1
1,2,274.9,215.5,35.1,73.9,0.89,1,-1,-1
1,3,56.4,227.3,25.9,59.8,0.88,1,-1,-1
1,4,583.1,211.8,14.5,50.0,0.84,1,-1,-1
1,5,411.1,217.4,18.3,60.0,0.80,1,-1,-1
1,6,551.7,210.6,24.3,57.0,0.79,1,-1,-1
1,7,524.8,212.1,23.8,53.9,0.76,1,-1,-1
1,8,539.6,207.4,21.5,68.4,0.76,1,-1,-1
1,9,352.3,213.5,38.8,63.2,0.73,1,-1,-1
2,1,371.8,217.8,34.0,66.5,0.88,1,-1,-1
2,3,68.5,226.7,15.6,60.6,0.87,1,-1,-1
2,4,578.9,213.6,19.0,48.3,0.86,1,-1,-1
2,5,411.9,218.9,28.7,58.0,0.88,1,-1,-1
2,6,553.6,211.4,27.7,58.1,0.86,1,-1,-1
2,7,518.1,214.0,23.7,52.8,0.76,1,-1,-1
2,8,535.2,206.2,21.1,69.6,0.76,1,-1,-1
2,9,361.6,211.8,33.1,62.6,0.74,1,-1,-1
2,10,288.1,213.3,22.6,75.8,0.83,1,-1,-1
3,1,378.6,216.6,27.6,66.6,0.87,1,-1,-1
3,3,72.8,225.6,17.5,61.4,0.87,1,-1,-1
3,4,578.9,214.2,18.7,48.2,0.81,1,-1,-1
3,5,414.1,219.1,28.3,57.3,0.86,1,-1,-1
3,6,554.6,212.1,29.9,56.6,0.82,1,-1,-1
3,7,517.4,213.3,17.6,53.9,0.80,1,-1,-1
3,8,530.5,208.4,23.1,68.6,0.79,1,-1,-1
3,9,368.8,211.2,30.0,62.7,0.63,1,-1,-1
3,10,288.5,212.5,29.0,76.5,0.83,1,-1,-1
4,1,386.6,216.5,23.1,66.8,0.85,1,-1,-1
4,3,75.0,225.3,29.5,62.2,0.90,1,-1,-1
4,4,578.3,215.0,18.0,46.8,0.74,1,-1,-1
4,5,423.1,218.1,21.0,57.5,0.85,1,-1,-1
4,6,563.1,211.2,24.6,56.1,0.82,1,-1,-1
4,7,514.3,212.5,15.7,54.1,0.78,1,-1,-1
4,8,522.8,208.3,29.6,69.1,0.86,1,-1,-1
4,9,374.0,210.3,29.4,64.2,0.78,1,-1,-1
4,11,297.3,214.8,33.0,74.4,0.86,1,-1,-1
5,1,393.5,216.6,22.1,65.8,0.85,1,-1,-1
5,3,76.5,226.8,34.0,60.5,0.92,1,-1,-1
5,5,431.8,216.3,16.2,57.7,0.75,1,-1,-1
5,6,569.4,210.2,22.2,57.5,0.84,1,-1,-1
5,7,506.1,211.8,18.2,55.1,0.74,1,-1,-1
5,8,519.7,208.2,29.4,70.7,0.86,1,-1,-1
5,9,377.8,210.7,29.6,64.5,0.75,1,-1,-1
5,11,299.0,217.2,38.7,71.9,0.89,1,-1,-1
6,1,396.3,214.2,30.5,68.9,0.89,1,-1,-1
6,3,91.5,225.3,20.1,61.9,0.88,1,-1,-1
6,5,435.1,217.2,28.6,57.5,0.90,1,-1,-1
6,6,572.7,211.5,25.8,56.4,0.89,1,-1,-1
6,7,495.4,213.9,21.6,60.0,0.77,1,-1,-1
